trial_id,framework,test_acc1,pt_gaussian_accuracy1,pt_deepfool_accuracy1,test_acc2,pt_gaussian_accuracy2,pt_deepfool_accuracy2,average_res,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.batch_size,config.adam_epsilon,config.epochs
02e52262,pt,0.13970342631402768,0.13948867896236314,0.07429310455626244,0.1629281538097482,0.16281783518625623,0.08735995972838079,0.019873579630577315,0.010032176971435547,True,,,2,827bf498156848faa9769e2935b84142,2021-01-12_17-49-59,1610473799,1102.6505579948425,123533,thetagpu15,140.221.68.25,1102.6505579948425,0,2,"1_adam_epsilon=0.52953,batch_size=540,dropout=0.4749,epochs=79,learning_rate=0.037053",0.03705279493378479,0.4748994835768224,540,0.5295323414447551,79
02f49fb2,pt,0.2189835624543808,0.2191445325974474,0.10822889118853242,0.20627803251882304,0.20661530796059943,0.10270974665593499,0.010251299701667743,0.010733604431152344,True,,,2,b997847eae4e496e9c40871f81ac917e,2021-01-12_18-01-55,1610474515,1818.731451511383,123535,thetagpu15,140.221.68.25,1818.731451511383,0,2,"2_adam_epsilon=0.17041,batch_size=45,dropout=0.16736,epochs=71,learning_rate=0.024024",0.02402386430340808,0.16736321618126568,45,0.1704101924084689,71
02f67788,pt,0.23736812584102154,0.23710968665202073,0.1294393249770824,0.24425614587962627,0.24429340682201092,0.13120346472749217,0.00527862665300155,0.009729146957397461,True,,,2,16c201066c334dc5aff73d2cb4324c03,2021-01-12_17-47-55,1610473675,978.2779369354248,123447,thetagpu15,140.221.68.25,978.2779369354248,0,2,"3_adam_epsilon=0.52255,batch_size=253,dropout=0.26999,epochs=63,learning_rate=0.050761",0.05076055047241379,0.2699871594609698,253,0.5225492319853688,63
02f964c0,pt,0.2815072922145619,0.2814635440393782,0.15313188937393424,0.29198918973698335,0.29191059639224753,0.16039532792194425,0.009397462807766932,0.009229183197021484,True,,,2,7940399c06a94f6fb8e4547128e34c55,2021-01-12_17-52-58,1610473978,1281.3254511356354,123587,thetagpu15,140.221.68.25,1281.3254511356354,0,2,"4_adam_epsilon=0.087719,batch_size=602,dropout=0.20714,epochs=93,learning_rate=0.040511",0.040510747952125635,0.20713586616030827,602,0.08771924688071084,93
02fcc494,pt,0.22458220249222172,0.22464946635175947,0.11721800352775869,0.212708902214804,0.2129009835869533,0.1139114771742055,0.008976103131925678,0.009511709213256836,True,,,2,8a8134b465da4dcb94fb278d1eee1a34,2021-01-12_17-51-29,1610473889,1192.9716079235077,123581,thetagpu15,140.221.68.25,1192.9716079235077,0,2,"5_adam_epsilon=0.4243,batch_size=332,dropout=0.45051,epochs=84,learning_rate=0.029601",0.029600509869556632,0.45051229798855,332,0.42429971208135314,84
030037d2,pt,0.28875231742858887,0.28893142182733594,0.15714120025184744,0.2850879856518337,0.28487171111686466,0.15541388227042865,0.003150453489548427,0.009230852127075195,True,,,2,1493856205f6461ab057e64b6e184706,2021-01-12_17-48-24,1610473704,1007.1929049491882,123407,thetagpu15,140.221.68.25,1007.1929049491882,0,2,"6_adam_epsilon=0.066192,batch_size=479,dropout=0.30227,epochs=71,learning_rate=0.036376",0.03637624336707051,0.30227244156506855,479,0.06619226383044755,71
030207c4,pt,0.28231646844318936,0.2820531898656899,0.15347031440781442,0.2804067464811461,0.28042582417582423,0.15272817460317462,0.0014264091521829225,0.0151519775390625,True,,,2,7f8df3fcf88b410f89fbbabc10e8c4e1,2021-01-12_17-47-28,1610473648,951.7198894023895,123603,thetagpu15,140.221.68.25,951.7198894023895,0,2,"7_adam_epsilon=0.084511,batch_size=144,dropout=0.41452,epochs=62,learning_rate=0.011646",0.011645780293345355,0.414516474635039,144,0.08451136753329395,62
0303ce42,pt,0.019394651282487844,0.01937204728859151,0.013909295719463227,0.019394651282487844,0.01937204728859151,0.013901760889712704,2.5116099168394357e-06,0.007822275161743164,True,,,2,7a5599ebecbd4312b3112640033603d1,2021-01-12_17-50-00,1610473800,1103.3116426467896,123450,thetagpu15,140.221.68.25,1103.3116426467896,0,2,"8_adam_epsilon=0.56412,batch_size=249,dropout=0.12506,epochs=69,learning_rate=0.0093547",0.00935468826351228,0.1250557808915181,249,0.5641240515646375,69
030598c6,pt,0.28650484471879106,0.286501386935909,0.15283406201895863,0.28116571649591976,0.28072146280117516,0.1499122759835975,0.00468027946432209,0.011518239974975586,True,,,2,2e462bea07a840019b713f202e19fa71,2021-01-12_18-15-07,1610475307,1654.2027411460876,123484,thetagpu15,140.221.68.25,1654.2027411460876,0,2,"9_adam_epsilon=0.60613,batch_size=71,dropout=0.50757,epochs=81,learning_rate=0.038316",0.03831647228611167,0.5075710780353663,71,0.6061306712804114,81
3d0bcc0a,pt,0.011920248264108192,0.011920248161304835,0.008790970541108133,0.011920248264108192,0.011920248161304835,0.008827853489383485,1.2294316091784191e-05,0.009946107864379883,True,,,2,1a0a5495f8444d0aad1c2cf594b20934,2021-01-12_18-02-49,1610474569,890.6687273979187,123595,thetagpu15,140.221.68.25,890.6687273979187,0,2,"10_adam_epsilon=0.37989,batch_size=474,dropout=0.20146,epochs=62,learning_rate=0.010682",0.010681858002817917,0.20146059392035784,474,0.3798941741482257,62
19f85d06,pt,0.01209765113890171,0.012120654465152063,0.009157967232129915,0.01189466430382295,0.011886996575991793,0.008972546592163823,0.00020735512140170748,0.010087966918945312,True,,,2,fa305c983581493ab62684202f65587d,2021-01-12_18-29-08,1610476148,836.204638004303,123496,thetagpu15,140.221.68.25,836.204638004303,0,2,"1_adam_epsilon=0.90453,batch_size=912,dropout=0.8124,epochs=45,learning_rate=0.074553",0.0745527911837848,0.8123994835768225,912,0.9045323376947552,45
19fde6a4,pt,0.1390081082160274,0.13893109698812325,0.07879923257181354,0.13401601556688547,0.13387766371443,0.0759014003767834,0.00431445270595511,0.01195383071899414,True,,,2,eb613b1e870b43eda0e5fd1a764adfdd,2021-01-12_18-24-13,1610475853,541.4452524185181,123495,thetagpu15,140.221.68.25,541.4452524185181,0,2,"2_adam_epsilon=0.54541,batch_size=417,dropout=0.50486,epochs=37,learning_rate=0.061524",0.061523860553408076,0.5048632161812657,417,0.545410188658469,37
19ffaf20,pt,0.010100000014062971,0.010100000000000012,0.009130769230769234,0.010200000018812716,0.010184615384615396,0.00906923076923076,4.1025642608884597e-05,0.01301717758178711,True,,,2,8fce2fd66a3c4a30a6e42dfff7d15c1d,2021-01-12_18-25-03,1610475903,591.2661607265472,123446,thetagpu15,140.221.68.25,591.2661607265472,0,2,"3_adam_epsilon=0.89755,batch_size=625,dropout=0.60749,epochs=29,learning_rate=0.088261",0.08826054672241379,0.6074871594609699,625,0.8975492282353689,29
1a0138a4,pt,0.13810327445918863,0.13823068417919152,0.07736236279910266,0.1487658138979565,0.14892547824943972,0.08491461152968022,0.009636527413197885,0.010952472686767578,True,,,2,ff55426b648f445aa3200cf07620ef42,2021-01-12_18-32-00,1610476320,1008.2794246673584,123531,thetagpu15,140.221.68.25,1008.2794246673584,0,2,"4_adam_epsilon=0.46272,batch_size=974,dropout=0.54464,epochs=59,learning_rate=0.078011",0.07801074420212564,0.5446358661603083,974,0.4627192431307109,59
1a02dc04,pt,0.0183291245251894,0.018336408961408972,0.014403651903651893,0.01870791253944238,0.018707912457912472,0.014614089614089602,0.0003202430737313973,0.011181831359863281,True,,,2,7bdd863dc0064090911fe8699907ace5,2021-01-12_18-35-45,1610476545,1233.223473072052,123584,thetagpu15,140.221.68.25,1233.223473072052,0,2,"5_adam_epsilon=0.7993,batch_size=704,dropout=0.78801,epochs=50,learning_rate=0.067101",0.06710050611955663,0.78801229798855,704,0.7992997083313532,50
1a0480cc,pt,0.04549620021134615,0.04547360257709309,0.027774076304388617,0.05339371816565593,0.053293295179394386,0.031775828775216404,0.0065729876758129566,0.009191274642944336,True,,,2,af84fe178769432cbfd51e479b2c9da0,2021-01-12_18-26-15,1610475975,662.8434753417969,123415,thetagpu15,140.221.68.25,662.8434753417969,0,2,"6_adam_epsilon=0.44119,batch_size=851,dropout=0.63977,epochs=37,learning_rate=0.073876",0.0738762396170705,0.6397724415650685,851,0.44119226008044765,37
1a0816c4,pt,0.01836536983028054,0.01836536940357541,0.014682742506662783,0.01836536983028054,0.01836536940357541,0.014390067297044052,9.755840320624376e-05,0.009470224380493164,True,,,2,95b7e1f236f8400191f1a6c43aa2e358,2021-01-12_18-24-22,1610475862,550.4549961090088,123421,thetagpu15,140.221.68.25,550.4549961090088,0,2,"7_adam_epsilon=0.45951,batch_size=516,dropout=0.75202,epochs=28,learning_rate=0.049146",0.04914577654334535,0.7520164746350391,516,0.45951136378329405,28
1a09db94,pt,0.011177417740006657,0.011177417827034205,0.007687207175698224,0.012314104392905445,0.01227767212421944,0.008284696264235898,0.0009448100128739007,0.00936436653137207,True,,,2,7a47f7fc19ed4bf3af8fab890989fa5d,2021-01-12_18-26-06,1610475966,654.4279208183289,123429,thetagpu15,140.221.68.25,654.4279208183289,0,2,"8_adam_epsilon=0.93912,batch_size=621,dropout=0.46256,epochs=35,learning_rate=0.046855",0.046854684513512275,0.4625557808915181,621,0.9391240478146375,35
1a0b8e3a,pt,0.0318171600608722,0.03184735809969292,0.019453200649457526,0.03142458022288654,0.031439678626354405,0.019092750884717364,0.00038690302535477825,0.09280967712402344,True,,,2,f857f091ebd6472bac34161406209a83,2021-01-12_18-37-34,1610476654,796.8154983520508,123571,thetagpu15,140.221.68.25,796.8154983520508,0,2,"9_adam_epsilon=0.98113,batch_size=443,dropout=0.84507,epochs=47,learning_rate=0.075816",0.07581646853611168,0.8450710780353663,443,0.9811306675304114,47
5f829192,pt,0.00993657213014861,0.009936572172147615,0.0073825753665106115,0.00993657213014861,0.009936572172147615,0.007397729636984031,5.051423491140433e-06,0.0349428653717041,True,,,2,5c04bb3867ac4d038028128d2d424f24,2021-01-12_18-33-29,1610476409,543.2464163303375,123515,thetagpu15,140.221.68.25,543.2464163303375,0,2,"10_adam_epsilon=0.75489,batch_size=846,dropout=0.53896,epochs=28,learning_rate=0.048182",0.048181854252817916,0.5389605939203579,846,0.7548941703982257,28
3d5c2e78,pt,0.009808612352406437,0.009856849689385595,0.006621886885044756,0.010712991002947092,0.01071299115557487,0.0070239569043396765,0.0007208633786749494,0.01076507568359375,True,,,2,3cf0dbfff1d74bac98bef4b58be2469e,2021-01-12_18-50-52,1610477452,788.4777038097382,123507,thetagpu15,140.221.68.25,788.4777038097382,0,2,"1_adam_epsilon=0.90453,batch_size=912,dropout=0.8124,epochs=45,learning_rate=0.037053",0.03705279493378479,0.8123994835768225,912,0.9045323376947552,45
